,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
09361ITA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02988CZE,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02243BEL,0.0,0.5,0.5714285714285714,0.4,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03613SVN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04099FIN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07304ESP,0.0,0.5,0.5714285714285714,0.4,0.4666666666666667,0.5333333333333333,0.2,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
03307AUT,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01787KOR,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
18422CAN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02484NLD,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333
02041CZE,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03567NOR,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01340TUR,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14230BRA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03420POL,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04033QCY,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00199SVK,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11359AUS,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00529KOR,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04224CAN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05194FIN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06178BRA,0.0,0.5,0.42857142857142855,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02543HKG,0.0,0.5,0.5714285714285714,0.4,0.6666666666666666,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04232HKG,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0
06332AUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00224TAP,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04429HUN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01024USA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01946HUN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04225BRA,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01825POL,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04610EST,0.0,0.5,0.5714285714285714,0.4,0.8666666666666667,0.8,0.7333333333333333,0.9333333333333333,0.6666666666666666,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00794SVN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.13333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0
04062AUS,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01867DEU,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333
03765NLD,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14247AUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02626URY,0.0,0.07142857142857142,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03908ARE,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
04780AUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04110NLD,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
05169CZE,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333
13544BRA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02472POL,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
02200MYS,0.0,0.5,0.14285714285714285,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04455QCN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03025SVN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03740QCN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01607AUT,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05124BEL,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04729DNK,0.0,0.07142857142857142,0.42857142857142855,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
04278BEL,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10965AUS,0.0,0.5,0.5714285714285714,0.4,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.9333333333333333,0.7333333333333333,0.8,0.8666666666666667,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.3333333333333333,1.0
20610ITA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01906IRL,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02139IRL,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12409AUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0
04384TUR,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.8666666666666667,0.8,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04292NLD,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00101NLD,0.0,0.07142857142857142,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00948ARE,0.0,0.07142857142857142,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03963AUS,0.0,0.42857142857142855,0.5,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0
07985FIN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02546AUT,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
04957RUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08077BEL,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07694AUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00561URY,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03057CZE,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08710FIN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.13333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0
01429QCN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13224AUS,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02943MYS,0.0,0.5,0.14285714285714285,0.4,0.8,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03327SRB,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01614MYS,0.0,0.5,0.5714285714285714,0.4,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09117AUS,0.0,0.5,0.5714285714285714,0.4,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01078FRA,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00258KOR,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.13333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333
05181URY,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.8,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05303SGP,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.6666666666666666,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00143USA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01658JPN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03837FIN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333
02435URY,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08874AUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06718FIN,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333
05071AUS,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04526SWE,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
08714COL,0.0,0.5,0.14285714285714285,0.4,0.7333333333333333,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02468AUT,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04945COL,0.0,0.07142857142857142,0.5714285714285714,0.4,0.7333333333333333,0.8,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.8,0.8666666666666667,0.6666666666666666,0.9333333333333333,0.7333333333333333,0.3333333333333333,1.0
01122CZE,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22932ITA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04028URY,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02628BGR,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06221JPN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
00037BGR,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01693BEL,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
03957EST,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19356CAN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
02983FRA,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00044AUT,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
04809AUS,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03181HRV,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02871NLD,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04004ISR,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02119MNE,0.0,0.07142857142857142,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.6,0.4,0.7333333333333333,0.4666666666666667,0.13333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
00595NOR,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.8,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02904ARE,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0
00038SWE,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01407AUT,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0
00380SGP,0.0,0.07142857142857142,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02019PRT,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01188RUS,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03738EST,0.0,0.5,0.5714285714285714,0.4,0.6666666666666666,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00043HRV,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01045SVN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03296HUN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04714PRT,0.0,0.5,0.5714285714285714,0.4,0.4666666666666667,0.5333333333333333,0.6,0.4666666666666667,0.5333333333333333,0.2,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
04305SRB,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13689AUS,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03508NLD,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
04412QCY,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.8666666666666667,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00308HRV,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19629ESP,0.0,0.5,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00029HUN,0.0,0.5,0.5714285714285714,0.4,0.7333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.26666666666666666,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.6,0.4,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0
